dataset,backbone,ranking_target,ranking_method,budget,rank,review_flag,target_event,true_grade,pred_grade,relative_image_path,confidence,margin,entropy,expected_grade,severe_prob_mass,expected_gap,gated_severe_prob_mass,ranking_score
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,71,True,False,0,2,MESSIDOR2/test/anodr/IM002500.png,0.8224560618400574,0.6530198454856873,0.5072551965713501,1.838106155395508,0.0061097587458789,-0.1618938446044922,0.0061097587458789,0.0061097587458789
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,72,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM004812.png,0.9730539917945862,0.9597082734107972,0.1556991189718246,0.0485573261976242,0.0056342659518122,0.0485573261976242,0.0056342659518122,0.0056342659518122
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,73,True,False,1,2,MESSIDOR2/test/bmilddr/IM002033.png,0.7233366370201111,0.5603663325309753,0.801478385925293,1.6307700872421265,0.0054916595108807,-0.3692299127578735,0.0054916595108807,0.0054916595108807
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,74,True,False,0,0,MESSIDOR2/test/anodr/IM004806.png,0.3887660503387451,0.0037324428558349,1.0983057022094729,0.8473620414733887,0.0053216088563203,0.8473620414733887,0.0053216088563203,0.0053216088563203
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,75,True,False,0,0,MESSIDOR2/test/anodr/20051130_58716_0400_PP.png,0.9808884263038636,0.970313549041748,0.1168419793248176,0.0435524061322212,0.0052660736255347,0.0435524061322212,0.0052660736255347,0.0052660736255347
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,76,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060411_58221_0200_PP.png,0.8395611643791199,0.7108399868011475,0.5378903746604919,1.8255926370620728,0.0052581508643925,-0.1744073629379272,0.0052581508643925,0.0052581508643925
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,77,True,False,0,2,MESSIDOR2/test/anodr/IM002946.png,0.6360151767730713,0.2867515683174133,0.7303438186645508,1.6390559673309326,0.0050951442681252,-0.3609440326690674,0.0050951442681252,0.0050951442681252
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,78,True,False,0,0,MESSIDOR2/test/anodr/IM004646.png,0.937256932258606,0.9041117429733276,0.2937223017215729,0.109226107597351,0.0048413928598165,0.109226107597351,0.0048413928598165,0.0048413928598165
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,79,True,False,2,1,MESSIDOR2/test/cmoderatedr/20060530_36895_0100_PP.png,0.5862374901771545,0.2217603027820587,0.8479046821594238,1.332504153251648,0.0047308262437582,0.3325041532516479,0.0047308262437582,0.0047308262437582
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,80,True,True,3,2,MESSIDOR2/test/dseveredr/20051214_56778_0100_PP.png,0.9838321208953856,0.9737074375152588,0.0997815579175949,1.9947447776794436,0.004726143553853,-0.0052552223205566,0.004726143553853,0.004726143553853
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,81,True,False,2,2,MESSIDOR2/test/cmoderatedr/20051208_41373_0400_PP.png,0.947594404220581,0.9075373411178588,0.2441069930791854,1.953377366065979,0.004678932018578,-0.0466226339340209,0.004678932018578,0.004678932018578
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,82,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051205_31949_0400_PP.png,0.5310060977935791,0.2651339173316955,1.037564754486084,0.944498896598816,0.004675218835473,-0.055501103401184,0.004675218835473,0.004675218835473
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,83,True,False,0,1,MESSIDOR2/test/anodr/IM002544.png,0.6053774952888489,0.3001250028610229,0.9027531147003174,0.7911627292633057,0.0044888029806315,-0.2088372707366943,0.0044888029806315,0.0044888029806315
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,84,True,False,0,0,MESSIDOR2/test/anodr/IM001950.png,0.4191891252994537,0.0399777293205261,1.0783686637878418,0.9714289903640748,0.0042639565654098,0.9714289903640748,0.0042639565654098,0.0042639565654098
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,85,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM003687.png,0.623649537563324,0.3835282921791076,0.9298204183578492,0.5193484425544739,0.0041351960971951,0.5193484425544739,0.0041351960971951,0.0041351960971951
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,86,True,False,0,2,MESSIDOR2/test/anodr/IM002585.png,0.3676139414310455,0.0461800396442413,1.119031548500061,1.0578796863555908,0.0040585361421108,-0.9421203136444092,0.0040585361421108,0.0040585361421108
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,87,True,True,3,2,MESSIDOR2/test/dseveredr/20060411_62373_0200_PP.png,0.9855288863182068,0.9754803776741028,0.088441863656044,1.994434356689453,0.0040153684094548,-0.0055656433105468,0.0040153684094548,0.0040153684094548
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,88,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060522_45718_0100_PP.png,0.8238241076469421,0.6519070267677307,0.4889160394668579,1.8331302404403689,0.0035001197829842,-0.1668697595596313,0.0035001197829842,0.0035001197829842
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,89,True,False,0,0,MESSIDOR2/test/anodr/IM000115.png,0.766512930393219,0.638131856918335,0.7198836803436279,0.3450991511344909,0.00336898653768,0.3450991511344909,0.00336898653768,0.00336898653768
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,90,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051202_55921_0400_PP.png,0.7598834037780762,0.6028123497962952,0.7221027612686157,0.4053402841091156,0.0032707247883081,0.4053402841091156,0.0032707247883081,0.0032707247883081
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,91,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051214_57377_0100_PP.png,0.6070032715797424,0.2188838124275207,0.7010480165481567,1.3956406116485596,0.0032617251854389,0.3956406116485595,0.0032617251854389,0.0032617251854389
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,92,True,False,2,2,MESSIDOR2/test/cmoderatedr/20051214_51840_0100_PP.png,0.9175666570663452,0.8414795398712158,0.313520222902298,1.9225149154663088,0.0031240433454513,-0.0774850845336914,0.0031240433454513,0.0031240433454513
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,93,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060523_48102_0100_PP.png,0.8549831509590149,0.7195824384689331,0.4572774767875671,1.856684327125549,0.0030690454877913,-0.1433156728744506,0.0030690454877913,0.0030690454877913
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,94,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051214_41582_0100_PP.png,0.943731427192688,0.8999528884887695,0.253739982843399,0.0745004788041114,0.0029406268149614,0.0745004788041114,0.0029406268149614,0.0029406268149614
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,95,True,True,3,0,MESSIDOR2/test/dseveredr/20060530_55746_0100_PP.png,0.5049565434455872,0.2315293848514557,1.0510520935058594,0.7206298112869263,0.0029398691840469,0.7206298112869263,0.0029398691840469,0.0029398691840469
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,96,True,False,0,2,MESSIDOR2/test/anodr/IM000264.png,0.7697121500968933,0.5721369981765747,0.6436413526535034,1.7480469942092896,0.002783513860777,-0.2519530057907104,0.002783513860777,0.002783513860777
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,97,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060411_58328_0200_PP.png,0.8035702705383301,0.6562339067459106,0.6183524131774902,0.2496868669986724,0.0027481282595545,0.2496868669986724,0.0027481282595545,0.0027481282595545
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,98,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051020_43906_0100_PP.png,0.5090746283531189,0.1538415253162384,0.9972328543663024,0.6309853792190552,0.0026620095595717,0.6309853792190552,0.0026620095595717,0.0026620095595717
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,99,True,False,0,0,MESSIDOR2/test/anodr/IM004251.png,0.9549840092658995,0.9310307502746582,0.2237076163291931,0.0766043066978454,0.0026616952382028,0.0766043066978454,0.0026616952382028,0.0026616952382028
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,100,True,False,0,2,MESSIDOR2/test/anodr/20060407_45718_0200_PP.png,0.9139872789382936,0.8537520170211792,0.3561166524887085,1.897451639175415,0.0026533352211117,-0.1025483608245849,0.0026533352211117,0.0026533352211117
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,101,True,False,2,1,MESSIDOR2/test/cmoderatedr/20060407_44636_0200_PP.png,0.5077536106109619,0.1517371237277984,0.9980727434158324,0.784386157989502,0.0026147149037569,-0.215613842010498,0.0026147149037569,0.0026147149037569
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,102,True,False,2,1,MESSIDOR2/test/cmoderatedr/20060530_53522_0100_PP.png,0.592095673084259,0.1933254599571228,0.7263184785842896,1.399620532989502,0.0025877545122057,0.3996205329895019,0.0025877545122057,0.0025877545122057
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,103,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051020_44901_0100_PP.png,0.7301837801933289,0.5848144292831421,0.7834332585334778,1.0303007364273071,0.002565135480836,0.0303007364273071,0.002565135480836,0.002565135480836
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,104,True,False,0,0,MESSIDOR2/test/anodr/IM002501.png,0.7601484060287476,0.6055663824081421,0.7191355228424072,0.3293869495391845,0.0023884200491011,0.3293869495391845,0.0023884200491011,0.0023884200491011
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,105,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060411_61214_0200_PP.png,0.8515486121177673,0.7061114311218262,0.4370904862880707,1.857797622680664,0.0023776616435498,-0.1422023773193359,0.0023776616435498,0.0023776616435498
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,106,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051216_44961_0200_PP.png,0.642943263053894,0.3915189206600189,0.8802404403686523,0.4667210578918457,0.0022008514497429,0.4667210578918457,0.0022008514497429,0.0022008514497429
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,107,True,False,0,0,MESSIDOR2/test/anodr/20051216_44066_0200_PP.png,0.3475711941719055,0.0026735663414001,1.1110706329345703,0.9635293483734132,0.0021192310377955,0.9635293483734132,0.0021192310377955,0.0021192310377955
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,108,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_58563_0200_PP.png,0.8699952363967896,0.8012604713439941,0.4866203963756561,0.2045980393886566,0.0021134000271558,0.2045980393886566,0.0021134000271558,0.0021134000271558
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,109,True,True,4,1,MESSIDOR2/test/eproliferativedr/20051214_40849_0100_PP.png,0.51077800989151,0.0272044837474823,0.7285289168357849,1.4856383800506592,0.0020454130135476,0.4856383800506592,0.0020454130135476,0.0020454130135476
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,110,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM002945.png,0.634560763835907,0.2965658009052276,0.762334406375885,0.3964474499225616,0.0020387580152601,0.3964474499225616,0.0020387580152601,0.0020387580152601
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,111,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_58889_0200_PP.png,0.5850236415863037,0.2650166451931,0.9122546315193176,0.5136044025421143,0.0019743777811527,0.5136044025421143,0.0019743777811527,0.0019743777811527
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,112,True,False,0,1,MESSIDOR2/test/anodr/IM001514.png,0.5520703196525574,0.1186456382274627,0.757789671421051,0.5847943425178528,0.001908978447318,-0.4152056574821472,0.001908978447318,0.001908978447318
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,113,True,False,2,2,MESSIDOR2/test/cmoderatedr/20060412_61081_0200_PP.png,0.4598996937274933,0.0863125324249267,1.035049557685852,1.2998288869857788,0.0018578507006168,-0.7001711130142212,0.0018578507006168,0.0018578507006168
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,114,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051205_35408_0400_PP.png,0.932761013507843,0.8761200904846191,0.2810987830162048,0.0798066258430481,0.0016033353749662,0.0798066258430481,0.0016033353749662,0.0016033353749662
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,115,True,True,3,2,MESSIDOR2/test/dseveredr/20060523_48499_0100_PP.png,0.9679590463638306,0.9384014010429382,0.1532024890184402,1.9711860418319704,0.0015921224839985,-0.0288139581680297,0.0015921224839985,0.0015921224839985
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,116,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051020_57566_0100_PP.png,0.5623659491539001,0.1287008821964264,0.7113342881202698,1.4355134963989258,0.0015242130029946,0.4355134963989258,0.0015242130029946,0.0015242130029946
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,117,True,False,0,0,MESSIDOR2/test/anodr/IM001948.png,0.8290421962738037,0.6767447590827942,0.5222564339637756,0.1924014091491699,0.0015132596017792,0.1924014091491699,0.0015132596017792,0.0015132596017792
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,118,True,False,2,1,MESSIDOR2/test/cmoderatedr/20060411_51958_0200_PP.png,0.5142269134521484,0.0306721925735473,0.7091772556304932,1.4867241382598877,0.0014416535850614,0.4867241382598877,0.0014416535850614,0.0014416535850614
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,119,True,False,2,1,MESSIDOR2/test/cmoderatedr/20051208_39297_0400_PP.png,0.8743909001350403,0.8058391809463501,0.4717053174972534,1.017071008682251,0.0014351900899782,0.0170710086822509,0.0014351900899782,0.0014351900899782
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,120,True,False,0,0,MESSIDOR2/test/anodr/IM001539.png,0.9907488226890564,0.9858150482177734,0.0620938092470169,0.0182412397116422,0.0013983517419546,0.0182412397116422,0.0013983517419546,0.0013983517419546
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,121,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM000547.png,0.6776787042617798,0.4288681149482727,0.8091813325881958,0.3982400298118591,0.0013606953434646,0.3982400298118591,0.0013606953434646,0.0013606953434646
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,122,True,False,0,0,MESSIDOR2/test/anodr/IM001667.png,0.938387095928192,0.8862438201904297,0.2622247338294983,0.0733938887715339,0.0012850833591073,0.0733938887715339,0.0012850833591073,0.0012850833591073
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,123,True,False,2,2,MESSIDOR2/test/cmoderatedr/20051214_57404_0100_PP.png,0.4596085548400879,0.0052954852581024,0.9338725209236144,1.3779821395874023,0.0011993263615295,-0.6220178604125977,0.0011993263615295,0.0011993263615295
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,124,True,False,0,0,MESSIDOR2/test/anodr/IM001308.png,0.9299156069755554,0.871650755405426,0.2901145219802856,0.0839602351188659,0.0011687090154737,0.0839602351188659,0.0011687090154737,0.0011687090154737
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,125,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_52860_0200_PP.png,0.8482292294502258,0.7245326638221741,0.5035104751586914,0.181768462061882,0.0010670161573216,0.181768462061882,0.0010670161573216,0.0010670161573216
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,126,True,False,0,0,MESSIDOR2/test/anodr/IM003857.png,0.8862987756729126,0.800635814666748,0.4226366281509399,0.1433995962142944,0.000997252529487,0.1433995962142944,0.000997252529487,0.000997252529487
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,127,True,False,0,0,MESSIDOR2/test/anodr/IM000923.png,0.6794564127922058,0.365674763917923,0.6633806228637695,0.3289658427238464,0.0009591237758286,0.3289658427238464,0.0009591237758286,0.0009591237758286
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,128,True,False,0,0,MESSIDOR2/test/anodr/20051201_38466_0400_PP.png,0.9918147921562196,0.9853097796440125,0.0530315414071083,0.0117115657776594,0.0009567797533236,0.0117115657776594,0.0009567797533236,0.0009567797533236
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,129,True,False,0,0,MESSIDOR2/test/anodr/IM001211.png,0.8737889528274536,0.758316159248352,0.4196020066738128,0.1386045962572097,0.0009501315653324,0.1386045962572097,0.0009501315653324,0.0009501315653324
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,130,True,False,0,0,MESSIDOR2/test/anodr/IM000313.png,0.7555208206176758,0.5270118713378906,0.6191218495368958,0.2621867954730987,0.0009321354446001,0.2621867954730987,0.0009321354446001,0.0009321354446001
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,131,True,False,0,0,MESSIDOR2/test/anodr/20051116_43721_0400_PP.png,0.988308310508728,0.9813142418861388,0.0742226243019104,0.0181225445121526,0.0009299485245719,0.0181225445121526,0.0009299485245719,0.0009299485245719
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,132,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_59717_0200_PP.png,0.8770461678504944,0.7803148031234741,0.4410698711872101,0.1507165431976318,0.0009223616798408,0.1507165431976318,0.0009223616798408,0.0009223616798408
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,133,True,False,1,0,MESSIDOR2/test/bmilddr/IM000880.png,0.9932015538215636,0.9881267547607422,0.0459821447730064,0.0101796276867389,0.0008615050464868,0.0101796276867389,0.0008615050464868,0.0008615050464868
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,134,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060530_55837_0100_PP.png,0.7402284145355225,0.5078800916671753,0.6646468043327332,0.2886427640914917,0.0008396333432756,0.2886427640914917,0.0008396333432756,0.0008396333432756
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,135,True,False,0,0,MESSIDOR2/test/anodr/IM004620.png,0.867371678352356,0.7421193718910217,0.4227502346038818,0.1415658742189407,0.0008337179897353,0.1415658742189407,0.0008337179897353,0.0008337179897353
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,136,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051020_64570_0100_PP.png,0.5071664452552795,0.0396774113178253,0.7969695925712585,0.5196887254714966,0.0008279513567686,0.5196887254714966,0.0008279513567686,0.0008279513567686
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,137,True,True,3,0,MESSIDOR2/test/dseveredr/20060523_49875_0100_PP.png,0.9873695969581604,0.981056034564972,0.0793084278702735,0.0210414733737707,0.0007686549215577,0.0210414733737707,0.0007686549215577,0.0007686549215577
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,138,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060410_44224_0200_PP.png,0.643881618976593,0.3092994689941406,0.7361974716186523,0.3787416219711303,0.0007453668513335,0.3787416219711303,0.0007453668513335,0.0007453668513335
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,139,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM001476.png,0.9125665426254272,0.8492121696472168,0.3515673577785492,0.1128210127353668,0.0007156357169151,0.1128210127353668,0.0007156357169151,0.0007156357169151
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,140,True,True,2,0,MESSIDOR2/test/cmoderatedr/20051020_65230_0100_PP.png,0.8453757166862488,0.7090931534767151,0.4902837872505188,0.1742291450500488,0.0007014633156359,0.1742291450500488,0.0007014633156359,0.0007014633156359
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,141,True,False,0,0,MESSIDOR2/test/anodr/20060523_48161_0100_PP.png,0.7728085517883301,0.5757904648780823,0.6285991668701172,0.2585654258728027,0.00070080102887,0.2585654258728027,0.00070080102887,0.00070080102887
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,142,True,False,1,0,MESSIDOR2/test/bmilddr/IM000013.png,0.8675327301025391,0.789659857749939,0.4849396347999573,0.18824103474617,0.0006913657998666,0.18824103474617,0.0006913657998666,0.0006913657998666
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,143,True,True,2,0,MESSIDOR2/test/cmoderatedr/IM002922.png,0.7941069006919861,0.6143836975097656,0.5904251337051392,0.2331960946321487,0.0006729115848429,0.2331960946321487,0.0006729115848429,0.0006729115848429
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,144,True,False,0,0,MESSIDOR2/test/anodr/IM002003.png,0.9590886235237122,0.9241212010383606,0.1899803578853607,0.0479397103190422,0.0005919713294133,0.0479397103190422,0.0005919713294133,0.0005919713294133
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,145,True,False,0,0,MESSIDOR2/test/anodr/IM001597.png,0.9793986082077026,0.9616761803627014,0.1105065867304802,0.0243961755186319,0.0005661093164235,0.0243961755186319,0.0005661093164235,0.0005661093164235
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,146,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_61169_0200_PP.png,0.952247142791748,0.910231351852417,0.2115701735019683,0.0544121116399765,0.0005578025593422,0.0544121116399765,0.0005578025593422,0.0005578025593422
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,147,True,False,0,0,MESSIDOR2/test/anodr/IM004805.png,0.985089898109436,0.973067045211792,0.0866125673055648,0.0186707843095064,0.0005503633292391,0.0186707843095064,0.0005503633292391,0.0005503633292391
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,148,True,False,0,0,MESSIDOR2/test/anodr/20060410_39859_0200_PP.png,0.7813527584075928,0.5692304372787476,0.5565257668495178,0.2262413203716278,0.0005486229201778,0.2262413203716278,0.0005486229201778,0.0005486229201778
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,149,True,True,3,0,MESSIDOR2/test/dseveredr/20051021_51804_0100_PP.png,0.9711645841598512,0.94484943151474,0.1407353729009628,0.0323007479310035,0.0005171073717065,0.0323007479310035,0.0005171073717065,0.0005171073717065
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,150,True,False,0,0,MESSIDOR2/test/anodr/20060523_49176_0100_PP.png,0.9386783838272096,0.8923790454864502,0.2671582400798797,0.0772727727890014,0.0005045479047112,0.0772727727890014,0.0005045479047112,0.0005045479047112
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,151,True,False,0,0,MESSIDOR2/test/anodr/IM004399.png,0.9792082905769348,0.9625871181488036,0.1133342161774635,0.0255849622189998,0.0005006145220249,0.0255849622189998,0.0005006145220249,0.0005006145220249
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,152,True,False,0,0,MESSIDOR2/test/anodr/IM002860.png,0.949472427368164,0.9067607522010804,0.2239125072956085,0.059232372790575,0.0004926619585603,0.059232372790575,0.0004926619585603,0.0004926619585603
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,153,True,False,0,0,MESSIDOR2/test/anodr/IM000122.png,0.9760823845863342,0.9634106755256652,0.1316393315792083,0.0360210761427879,0.0004724496393464,0.0360210761427879,0.0004724496393464,0.0004724496393464
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,154,True,False,0,0,MESSIDOR2/test/anodr/20051130_60715_0400_PP.png,0.988432228565216,0.9792938828468324,0.070316307246685,0.0147942714393138,0.0004245432792231,0.0147942714393138,0.0004245432792231,0.0004245432792231
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,155,True,False,0,0,MESSIDOR2/test/anodr/IM000190.png,0.9552286863327026,0.9127484560012816,0.1930938363075256,0.0478087812662124,0.0004019342304673,0.0478087812662124,0.0004019342304673,0.0004019342304673
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,156,True,True,2,0,MESSIDOR2/test/cmoderatedr/20060523_48572_0100_PP.png,0.711883544921875,0.4376368820667267,0.6580407023429871,0.3027089238166809,0.0003954042331315,0.3027089238166809,0.0003954042331315,0.0003954042331315
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,157,True,False,0,0,MESSIDOR2/test/anodr/IM000937.png,0.9018898010253906,0.8062865734100342,0.3338188230991363,0.1012902185320854,0.0003735049976967,0.1012902185320854,0.0003735049976967,0.0003735049976967
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,158,True,False,0,0,MESSIDOR2/test/anodr/IM000567.png,0.9301366209983826,0.8682435750961304,0.2798001766204834,0.0784756019711494,0.0003707969153765,0.0784756019711494,0.0003707969153765,0.0003707969153765
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,160,False,True,2,0,MESSIDOR2/test/cmoderatedr/20051214_41358_0100_PP.png,0.9746311902999878,0.9519230127334596,0.128069669008255,0.0285134483128786,0.0003684041439555,0.0285134483128786,0.0003684041439555,0.0003684041439555
MESSIDOR2,swin_tiny,dangerous_undergrading,gated_severe_prob_mass_only,0.3,163,False,True,2,0,MESSIDOR2/test/cmoderatedr/20060412_61151_0200_PP.png,0.953794240951538,0.909654974937439,0.1968114227056503,0.0488499253988266,0.0003549059620127,0.0488499253988266,0.0003549059620127,0.0003549059620127
